id,slug,commonName,scientificName,taxonGroup,endemic,conservationStatus,fluRisk,fluStatus,fluStatusUpdatedAt,regions,bio,endemicVerified,endemicSourceUrl,conservationStatusVerified,conservationStatusSourceUrl,fluRiskVerified,fluRiskSourceUrl,researchStatus,alaGuid,endemicCandidate,endemicCandidateNotes,conservationStatusCandidate,conservationStatusCandidateRaw,bioCandidate,imageUrlCandidate,imageAttributionCandidate,fluStatusCandidate,scriptStatus,scriptError
247,falco-cenchroides-cenchroides,Australasian Nankeen Kestrel,Falco cenchroides cenchroides,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
248,falco-peregrinus,Peregrine Falcon,Falco peregrinus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/c6668bb5-5b66-4fa2-98f1-d8815e36a121,,,,,,,,,done,
249,falco-peregrinus-macropus,Australian Peregrine Falcon,Falco peregrinus macropus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
250,poodytes-gramineus,Little Grassbird,Poodytes gramineus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b4c2ec8d-918d-4fb4-8ef9-f6d5d3bbceda,,,,,,,,,done,
251,poodytes-gramineus-goulburni,Eastern Little Grassbird,Poodytes gramineus goulburni,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/14ebcfdb-af07-4225-9662-c0d3fcb475c2,,,,,,,,,done,
252,poodytes-gramineus-gramineus,Tasmanian Little Grassbird,Poodytes gramineus gramineus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5024e224-9df4-4e1e-9951-85a91be35658,,,,,,,,,done,
253,poodytes-gramineus-thomasi,Western Little Grassbird,Poodytes gramineus thomasi,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/60ad4ed6-2ff2-4489-a066-661723a325c5,,,,,,,,,done,
254,cincloramphus-timoriensis,Tawny Grassbird,Cincloramphus timoriensis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/d935c91c-9c33-47bf-ac94-322d131fac27,,,,,,,,,done,
255,cinclosoma-alisteri,Tawny Grassbird,Cinclosoma alisteri,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/71dce8d0-787c-487c-b80c-1f36e0dae59f,,,,,,,,,done,
256,sterna-hirundo,Common Tern,Sterna hirundo,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/124b5a02-70b6-4afa-aed6-667574c40b04,,,,,,,,,done,
257,egretta-sacra,Eastern Reef Egret,Egretta sacra,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/c650dca9-69e3-4051-ace8-86444b0ee972,,,,,,,,,done,
258,egretta-sacra-sacra,Common Eastern Reef Egret,Egretta sacra sacra,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/812f3c79-1629-4480-8c61-23fd681c044f,,,,,,,,,done,
259,ardea-pacifica,White-necked Heron,Ardea pacifica,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/cf8e02dd-2a6e-41dc-b14b-0e446444250a,,,,,,,,,done,
260,irediparra-gallinacea,Comb-crested Jacana,Irediparra gallinacea,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/11036a27-7acd-4e65-aaae-6b68fa303606,,,,,,,,,done,
261,irediparra-gallinacea-novaehollandiae,Australian Comb-crested Jacana,Irediparra gallinacea novaehollandiae,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/f41986f1-5ba3-404c-a1a9-30f817a72923,,,,,,,,,done,
262,tyto-javanica,Barn Owl,Tyto javanica,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/86fb93fd-4551-4b38-9a12-62b6b433729b,,,,,,,,,done,
263,tyto-javanica-delicatula,Barn Owl,Tyto javanica delicatula,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/db869bb9-c25b-4c2e-b811-bd27a35b9842,,,,,,,,,done,
264,tyto-longimembris,Eastern Grass Owl,Tyto longimembris,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/272490b7-303d-4550-a4fb-f76c076539cd,,,,,,,,,done,
265,tyto-novaehollandiae,Masked Owl,Tyto novaehollandiae,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/f1c0ca04-8d30-40f4-ab25-103c74f430d2,,,,,,,,,done,
266,tyto-novaehollandiae-galei,Masked Owl,Tyto novaehollandiae galei,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b2c98f08-9071-4e10-844f-365720655c25,,,,,,,,,done,
267,tyto-novaehollandiae-novaehollandiae,Southern Masked Owl,Tyto novaehollandiae novaehollandiae,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/44488be2-0962-4887-a05f-03cd18fa41f9,,,,,,,,,done,
268,alectura-lathami,Australian Brush-turkey,Alectura lathami,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/3c6fe522-90df-4447-ab21-1dd086461abc,,,,,,,,,done,
269,alectura-lathami-lathami,Southern Australian Brush-turkey,Alectura lathami lathami,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/17e5f70a-bc29-4e11-8f74-ad6b2f8ab7e2,,,,,,,,,done,
270,megapodius-reinwardt,Orange-footed Scrubfowl,Megapodius reinwardt,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/75d5ffae-c699-47b0-9625-ec976d04d7ca,,,,,,,,,done,
271,megapodius-reinwardt-castanonotus,Southern Queensland Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/ffd5cdfd-4a7c-4cec-9a9a-ba153bb297d6,,,,,,,,,done,
272,megapodius-reinwardt-tumulus,Western Orange-footed Scrubfowl,Megapodius reinwardt tumulus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7224511f-f6bb-45f3-8918-8286f2a7ed3e,,,,,,,,,done,
273,megapodius-reinwardt-yorki,Cape York Orange-footed Scrubfowl,Megapodius reinwardt yorki,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/51118e06-a6af-4773-9577-4d278e42def6,,,,,,,,,done,
274,ducula-spilorrhoa,Torresian Imperial-Pigeon,Ducula spilorrhoa,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
275,charadrius-bicinctus-bicinctus,New Zealand Double-banded Plover,Charadrius bicinctus bicinctus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/391d9df2-001e-4237-9f80-7363c84f43c3,,,,,,,,,done,
276,charadrius-leschenaultii-leschenaultii,Mongolian Greater Sand Plover,Charadrius leschenaultii leschenaultii,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/dced77e3-0137-4bb4-a4d3-bc95ac71e81b,,,,,,,,,done,
277,pluvialis-squatarola-squatarola,Eastern Grey Plover,Pluvialis squatarola squatarola,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/d915c1ed-f201-469e-a0de-98bccb39d42a,,,,,,,,,done,
278,charadrius-mongolus-mongolus,Mongolian Lesser Sand Plover,Charadrius mongolus mongolus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/bc2f1f65-2844-4e3c-a07e-b60717967b78,,,,,,,,,done,
279,charadrius-mongolus-stegmanni,Kamchatkan Lesser Sand Plover,Charadrius mongolus stegmanni,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/cd9aaa61-673f-401c-a01f-235c434da1a2,,,,,,,,,done,
280,acrocephalus-australis,Australian Reed-Warbler,Acrocephalus australis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/51829a26-3d88-4238-be5b-354de5174292,,,,,,,,,done,
281,acrocephalus-australis-australis,Eastern Australian Reed-Warbler,Acrocephalus australis australis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7275f161-6887-4909-9f5f-244b08c50e87,,,,,,,,,done,
282,acrocephalus-australis-gouldi,Western Australian Reed-Warbler,Acrocephalus australis gouldi,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/e3556250-67d9-4e6b-8a08-abbb326c7f56,,,,,,,,,done,
283,stercorarius-parasiticus,Arctic Jaeger,Stercorarius parasiticus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/af4aa046-93bb-40b9-9114-71bbe1225eb5,,,,,,,,,done,
284,stercorarius-longicaudus,Long-tailed Jaeger,Stercorarius longicaudus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/1df1b514-4e2d-45d7-b53d-146e265dc060,,,,,,,,,done,
285,stercorarius-longicaudus-pallescens,Long-tailed Jaeger,Stercorarius longicaudus pallescens,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/06c4e4e0-bace-4b5c-8e75-3617f3affa39,,,,,,,,,done,
286,stercorarius-maccormicki,Long-tailed Jaeger,Stercorarius maccormicki,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/3320809b-5761-46db-8d60-e66586d98f8d,,,,,,,,,done,
287,stercorarius-pomarinus,Pomarine Jaeger,Stercorarius pomarinus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7980ad72-2f32-4d71-9d39-b8423c18d0f3,,,,,,,,,done,
288,fringilla-coelebs-gengleri,European Common Chaffinch,Fringilla coelebs gengleri,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/bf195293-0ce9-4432-b7ea-a581a64d4d77,,,,,,,,,done,
289,oceanites-oceanicus-exasperatus,Antarctic Wilson's Storm-Petrel,Oceanites oceanicus exasperatus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/a33d43d9-d464-41fc-bf9c-e96284da60c0,,,,,,,,,done,
290,oceanites-oceanicus-oceanicus,Subantarctic Wilson's Storm-Petrel,Oceanites oceanicus oceanicus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/9a484bbc-ef0e-47a8-ab94-e8c5f66631c7,,,,,,,,,done,
291,ephippiorhynchus-asiaticus-australis,Torresian Black-necked Stork,Ephippiorhynchus asiaticus australis,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/a367906b-5fdd-4310-b611-6e59626dab0e,,,,,,,,,done,
292,phaethon-rubricauda-roseotinctus,Pacific Red-tailed Tropicbird,Phaethon rubricauda roseotinctus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/1ab4535e-358d-4e06-ad72-15b787d03285,,,,,,,,,done,
293,phaethon-lepturus-dorotheae,Pacific White-tailed Tropicbird,Phaethon lepturus dorotheae,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/aae503b4-a513-4dd4-a925-3a66c1791c0b,,,,,,,,,done,
294,strepera-graculina,Pied Currawong,Strepera graculina,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/eb315a61-418b-4a12-bc98-9096fe17bde9,,,,,,,,,done,
295,strepera-graculina-ashbyi,Western Pied Currawong,Strepera graculina ashbyi,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5f7610ce-8292-4dda-b3f8-f261da85f336,,,,,,,,,done,
296,strepera-graculina-graculina,Pied Currawong,Strepera graculina graculina,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/62997f42-4870-4ea0-9658-cd8d2221357b,,,,,,,,,done,
297,strepera-graculina-magnirostris,Cape York Pied Currawong,Strepera graculina magnirostris,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/3a872978-0993-46ed-8935-1532d51a7191,,,,,,,,,done,
298,strepera-graculina-nebulosa,South-eastern Pied Currawong,Strepera graculina nebulosa,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/944bddd1-787d-41dc-b9df-9b765c589d5c,,,,,,,,,done,
299,balaenoptera-edeni,Bryde's Whale,Balaenoptera edeni,mammal,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/2f3ea648-36e2-4e5b-8d30-b6272a7efce4,,,,,,,,,done,
300,megaptera-novaeangliae,Humpback Whale,Megaptera novaeangliae,mammal,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5295f399-684a-47b9-95b8-ebc35119e338,,,,,,,,,done,
301,caperea-marginata,Pygmy Right Whale,Caperea marginata,mammal,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/4d92cf23-f867-4815-b28e-4f5a8f2827e0,,,,,,,,,done,
302,stiltia-isabella,Australian Pratincole,Stiltia isabella,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/2a9e3b87-7cc1-43fb-b236-bcc112da1dca,,,,,,,,,done,
303,glareola-maldivarum,Oriental Pratincole,Glareola maldivarum,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/1265b13a-52b4-462f-8b28-0575df7ff68d,,,,,,,,,done,
304,himantopus-himantopus,Little Eagle,Himantopus himantopus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/ae8ff359-0981-4618-86a8-e64fb63b7adc,,,,,,,,,done,
305,charadrius-veredus,Oriental Plover,Charadrius veredus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/c1940e5e-17d9-48c2-a299-699030b50295,,,,,,,,,done,
306,charadrius-bicinctus,Double-banded Plover,Charadrius bicinctus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7357e364-9460-4b81-b720-7a29bf11c86d,,,,,,,,,done,
307,haliaeetus-leucogaster,White-bellied Sea-Eagle,Haliaeetus leucogaster,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/f3423841-5fe6-4d43-bc41-0fb7251550bf,,,,,,,,,done,
308,phaethon-rubricauda,Pacific Red-tailed Tropicbird,Phaethon rubricauda,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/876e067e-712e-4adf-828f-b6070ec0bd64,,,,,,,,,done,
309,pluvialis-fulva,Pacific Golden Plover,Pluvialis fulva,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/5526c312-451f-4c90-a69e-088b55be6956,,,,,,,,,done,
310,catharacta-skua,Great Skua,Catharacta skua,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,ALA_DR32844_14,,,,,,,,,done,
311,puffinus-carneipes,Flesh-footed Shearwater,Puffinus carneipes,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/a47165a0-8ade-492c-85a8-7bcb9e635852,,,,,,,,,done,
312,macronectes-halli,Northern Giant-Petrel,Macronectes halli,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b4971f23-99a4-419f-bf99-549741781cf9,,,,,,,,,done,
313,macronectes-giganteus,"Southern Giant-Petrel, Southern Giant Petrel",Macronectes giganteus,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/4fbd4b05-2035-46d9-b4a3-2a177b1d4f44,,,,,,,,,done,
314,orcinus-orca,"Killer Whale, Orca",Orcinus orca,mammal,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/7f11ef51-9180-45c9-b00b-dc4fb79aab7a,,,,,,,,,done,
315,pterodroma-leucoptera-leucoptera,Australian Gould's Petrel,Pterodroma leucoptera leucoptera,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,ALA_DR30474_1222,,,,,,,,,done,
316,leucocarbo-atriceps,Imperial Shag,Leucocarbo atriceps,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/f1a3b374-1403-433e-afd5-8b2db3800df4,,,,,,,,,done,
317,leucocarbo-verrucosus,Imperial Shag,Leucocarbo verrucosus,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/254b2d1a-4be3-4bb6-8f29-ecc58c95fd79,,,,,,,,,done,
318,antigone-antigone,Sarus Crane,Antigone antigone,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/901ab7f4-2f01-4d73-84b8-af5103f70a09,,,,,,,,,done,
319,antigone-antigone-gillae,Australian Sarus Crane,Antigone antigone gillae,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/0488d262-2e91-4bfb-9444-5d97e6ef39d2,,,,,,,,,done,
320,corvus-orru-orru,Papuan Torresian Crow,Corvus orru orru,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/b4f39a2b-cfaf-4c69-8ace-77f1664acd6b,,,,,,,,,done,
321,accipiter-fasciatus-dogwa,Papuan Brown Goshawk,Accipiter fasciatus dogwa,bird,,,high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,,,,,,,,,,done,
322,fregata-minor-minor,Great Frigatebird,Fregata minor minor,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/91950187-77b3-4cb0-98c0-75b4ef667c1d,,,,,,,,,done,
323,fregata-minor-palmerstoni,Great Frigatebird,Fregata minor palmerstoni,bird,,,very_high,,,,,FALSE,,FALSE,,TRUE,https://www.dcceew.gov.au/sites/default/files/documents/national-risk-scores-h5-bird-flu-native-birds-mammals.pdf,not_started,https://biodiversity.org.au/afd/taxa/2600f0d6-5e98-46f0-af9f-495951fadd5e,,,,,,,,,done,
